Imagen,Frontal,Metricas
00_17_1680262239637_rgb.png,NO,Dev:33.92 Ratio:0.01
00_17_1680262472342_rgb.png,SÍ,Dev:0.04 Ratio:0.53
00_17_1680262323927_rgb.png,NO,Dev:5.50 Ratio:0.05
00_17_1680262461205_rgb.png,SÍ,Dev:0.04 Ratio:0.53
00_17_1680259833749_rgb.png,NO,Dev:1.36 Ratio:0.19
00_17_1680259495649_rgb.png,NO,Dev:4.88 Ratio:0.04
00_17_1680262429596_rgb.png,SÍ,Dev:0.12 Ratio:0.53
00_17_1680262177927_rgb.png,NO,Dev:19.31 Ratio:0.01
00_17_1680259718440_rgb.png,NO,Dev:12.13 Ratio:0.02
00_17_1680262215556_rgb.png,NO,Dev:4.33 Ratio:0.04
00_17_1680262339581_rgb.png,NO,Dev:0.29 Ratio:0.44
00_17_1680262563257_rgb.png,NO,Dev:2.32 Ratio:0.10
00_17_1680259563995_rgb.png,NO,Dev:1.89 Ratio:0.18
00_17_1680259527566_rgb.png,NO,Dev:1.01 Ratio:0.13
00_17_1680262363061_rgb.png,SÍ,Dev:0.02 Ratio:0.54
00_17_1680262460603_rgb.png,SÍ,Dev:0.04 Ratio:0.53
00_17_1680262515089_rgb.png,SÍ,Dev:0.05 Ratio:0.52
00_17_1680259731087_rgb.png,NO,Dev:20.79 Ratio:0.01
00_17_1680262269740_rgb.png,NO,Dev:21.00 Ratio:0.01
00_17_1680262579814_rgb.png,NO,Dev:1.23 Ratio:0.15
00_17_1680259700373_rgb.png,SÍ,Dev:0.02 Ratio:0.58
00_17_1680262450970_rgb.png,SÍ,Dev:0.06 Ratio:0.47
00_17_1680259528770_rgb.png,NO,Dev:2.14 Ratio:0.08
00_17_1680259511307_rgb.png,NO,Dev:2.40 Ratio:0.08
00_17_1680259649492_rgb.png,SÍ,Dev:0.07 Ratio:0.48
00_17_1680262627076_rgb.png,NO,Dev:2.51 Ratio:0.09
00_17_1680262680965_rgb.png,NO,Dev:1.74 Ratio:0.15
00_17_1680262491911_rgb.png,SÍ,Dev:0.10 Ratio:0.60
00_17_1680259593494_rgb.png,NO,Dev:2.49 Ratio:0.09
00_17_1680262429897_rgb.png,SÍ,Dev:0.11 Ratio:0.55
00_17_1680259803043_rgb.png,NO,Dev:4.04 Ratio:0.12
00_17_1680262596071_rgb.png,NO,Dev:2.40 Ratio:0.10
00_17_1680262733345_rgb.png,NO,Dev:1.75 Ratio:0.12
00_17_1680262610822_rgb.png,NO,Dev:3.61 Ratio:0.06
00_17_1680262551216_rgb.png,NO,Dev:2.76 Ratio:0.07
00_17_1680259587774_rgb.png,NO,Dev:37.02 Ratio:0.01
00_17_1680262303456_rgb.png,NO,Dev:6.60 Ratio:0.03
00_17_1680259467638_rgb.png,NO,Dev:1.77 Ratio:0.11
00_17_1680262216459_rgb.png,NO,Dev:5.52 Ratio:0.04
00_17_1680262215857_rgb.png,NO,Dev:2.73 Ratio:0.07
00_17_1680259800935_rgb.png,NO,Dev:36.07 Ratio:0.01
00_17_1680259527867_rgb.png,NO,Dev:2.73 Ratio:0.06
00_17_1680262335668_rgb.png,NO,Dev:0.54 Ratio:0.27
00_17_1680262372695_rgb.png,SÍ,Dev:0.11 Ratio:0.56
00_17_1680259687127_rgb.png,SÍ,Dev:0.11 Ratio:0.55
00_17_1680262568074_rgb.png,NO,Dev:9.66 Ratio:0.03
00_17_1680262732743_rgb.png,NO,Dev:2.70 Ratio:0.10
00_17_1680262371792_rgb.png,SÍ,Dev:0.06 Ratio:0.56
00_17_1680262213750_rgb.png,NO,Dev:16.00 Ratio:0.01
00_17_1680262645140_rgb.png,NO,Dev:4.47 Ratio:0.05
00_17_1680262398889_rgb.png,SÍ,Dev:0.09 Ratio:0.50
00_17_1680259483902_rgb.png,NO,Dev:3.44 Ratio:0.06
00_17_1680262459700_rgb.png,SÍ,Dev:0.03 Ratio:0.53
00_17_1680262638817_rgb.png,NO,Dev:2.02 Ratio:0.12
00_17_1680259717537_rgb.png,NO,Dev:14.31 Ratio:0.02
00_17_1680262682169_rgb.png,NO,Dev:1.82 Ratio:0.17
00_17_1680262448261_rgb.png,SÍ,Dev:0.08 Ratio:0.52
00_17_1680262646043_rgb.png,NO,Dev:6.29 Ratio:0.04
00_17_1680262529541_rgb.png,SÍ,Dev:0.07 Ratio:0.49
00_17_1680259802139_rgb.png,NO,Dev:6.35 Ratio:0.04
00_17_1680262259204_rgb.png,NO,Dev:4.09 Ratio:0.05
00_17_1680259824718_rgb.png,NO,Dev:2.79 Ratio:0.11
00_17_1680262575600_rgb.png,NO,Dev:20.34 Ratio:0.01
00_17_1680262550614_rgb.png,NO,Dev:9.93 Ratio:0.02
00_17_1680262641526_rgb.png,NO,Dev:1.97 Ratio:0.10
00_17_1680259672675_rgb.png,SÍ,Dev:0.10 Ratio:0.54
00_17_1680262734549_rgb.png,NO,Dev:1.73 Ratio:0.12
00_17_1680259491432_rgb.png,NO,Dev:95.78 Ratio:0.00
00_17_1680262373297_rgb.png,SÍ,Dev:0.09 Ratio:0.54
00_17_1680262625872_rgb.png,NO,Dev:1.66 Ratio:0.14
00_17_1680262258602_rgb.png,NO,Dev:3.73 Ratio:0.05
00_17_1680259560382_rgb.png,NO,Dev:3.50 Ratio:0.06
00_17_1680259507092_rgb.png,NO,Dev:3.77 Ratio:0.05
00_17_1680262573793_rgb.png,NO,Dev:9.49 Ratio:0.03
00_17_1680259657319_rgb.png,SÍ,Dev:0.02 Ratio:0.56
00_17_1680259611558_rgb.png,SÍ,Dev:0.01 Ratio:0.55
00_17_1680259671772_rgb.png,SÍ,Dev:0.09 Ratio:0.60
00_17_1680259525759_rgb.png,NO,Dev:0.67 Ratio:0.18
00_17_1680262639118_rgb.png,NO,Dev:1.81 Ratio:0.13
00_17_1680262646645_rgb.png,NO,Dev:2.55 Ratio:0.09
00_17_1680259508297_rgb.png,NO,Dev:1.12 Ratio:0.13
00_17_1680262597275_rgb.png,NO,Dev:0.99 Ratio:0.18
00_17_1680262732141_rgb.png,NO,Dev:1.42 Ratio:0.16
00_17_1680262612628_rgb.png,NO,Dev:2.54 Ratio:0.10
00_17_1680262677354_rgb.png,NO,Dev:139.21 Ratio:0.00
00_17_1680262568676_rgb.png,NO,Dev:5.18 Ratio:0.05
00_17_1680262550012_rgb.png,NO,Dev:4.85 Ratio:0.05
00_17_1680262645742_rgb.png,NO,Dev:2.48 Ratio:0.08
00_17_1680259586570_rgb.png,NO,Dev:12.89 Ratio:0.01
00_17_1680259536899_rgb.png,NO,Dev:2.08 Ratio:0.11
00_17_1680262371190_rgb.png,SÍ,Dev:0.07 Ratio:0.56
00_17_1680259832545_rgb.png,NO,Dev:1.94 Ratio:0.15
00_17_1680259703987_rgb.png,SÍ,Dev:0.06 Ratio:0.62
00_17_1680262499136_rgb.png,SÍ,Dev:0.07 Ratio:0.55
00_17_1680262596673_rgb.png,NO,Dev:1.47 Ratio:0.14
00_17_1680259672073_rgb.png,SÍ,Dev:0.13 Ratio:0.60
00_17_1680259654911_rgb.png,SÍ,Dev:0.02 Ratio:0.55
00_17_1680262676752_rgb.png,NO,Dev:441.20 Ratio:0.00
00_17_1680262715583_rgb.png,NO,Dev:1.93 Ratio:0.12
00_17_1680262421167_rgb.png,SÍ,Dev:0.02 Ratio:0.50
00_17_1680262292619_rgb.png,NO,Dev:4.76 Ratio:0.04
00_17_1680259803645_rgb.png,NO,Dev:6.36 Ratio:0.09
00_17_1680262668021_rgb.png,NO,Dev:2.83 Ratio:0.08
00_17_1680259742226_rgb.png,NO,Dev:11.01 Ratio:0.02
00_17_1680262452776_rgb.png,SÍ,Dev:0.03 Ratio:0.48
00_17_1680262647247_rgb.png,NO,Dev:1.66 Ratio:0.13
00_17_1680259587172_rgb.png,NO,Dev:1.76 Ratio:0.11
00_17_1680262258000_rgb.png,NO,Dev:8.75 Ratio:0.02
00_17_1680262511178_rgb.png,SÍ,Dev:0.03 Ratio:0.50
00_17_1680259833147_rgb.png,NO,Dev:1.14 Ratio:0.24
00_17_1680262595770_rgb.png,NO,Dev:3.97 Ratio:0.06
00_17_1680262205923_rgb.png,NO,Dev:0.97 Ratio:0.12
00_17_1680262573191_rgb.png,NO,Dev:8.81 Ratio:0.03
00_17_1680259671170_rgb.png,SÍ,Dev:0.09 Ratio:0.55
00_17_1680262340485_rgb.png,SÍ,Dev:0.07 Ratio:0.56
00_17_1680259595301_rgb.png,NO,Dev:1.76 Ratio:0.12
00_17_1680262329647_rgb.png,NO,Dev:8.39 Ratio:0.03
00_17_1680262372093_rgb.png,SÍ,Dev:0.06 Ratio:0.55
00_17_1680262627678_rgb.png,NO,Dev:1.68 Ratio:0.12
00_17_1680262510877_rgb.png,SÍ,Dev:0.06 Ratio:0.48
00_17_1680262420565_rgb.png,SÍ,Dev:0.02 Ratio:0.49
00_17_1680262658384_rgb.png,NO,Dev:22.92 Ratio:0.01
00_17_1680262354332_rgb.png,SÍ,Dev:0.09 Ratio:0.51
00_17_1680262206525_rgb.png,NO,Dev:0.89 Ratio:0.14
00_17_1680262186356_rgb.png,NO,Dev:9.83 Ratio:0.02
00_17_1680262243551_rgb.png,NO,Dev:39.58 Ratio:0.01
00_17_1680259467036_rgb.png,NO,Dev:6.05 Ratio:0.03
00_17_1680259489925_rgb.png,NO,Dev:20.69 Ratio:0.01
00_17_1680262410630_rgb.png,SÍ,Dev:0.17 Ratio:0.48
00_17_1680262561150_rgb.png,NO,Dev:104.86 Ratio:0.00
00_17_1680262390760_rgb.png,SÍ,Dev:0.07 Ratio:0.54
00_17_1680259554360_rgb.png,NO,Dev:54.18 Ratio:0.00
00_17_1680259656115_rgb.png,SÍ,Dev:0.02 Ratio:0.56
00_17_1680262498835_rgb.png,SÍ,Dev:0.08 Ratio:0.54
00_17_1680259737107_rgb.png,NO,Dev:13.09 Ratio:0.02
00_17_1680262510576_rgb.png,SÍ,Dev:0.08 Ratio:0.50
00_17_1680262739366_rgb.png,SÍ,Dev:0.05 Ratio:0.53
00_17_1680262457292_rgb.png,SÍ,Dev:0.05 Ratio:0.51
00_17_1680262335066_rgb.png,NO,Dev:1.92 Ratio:0.10
00_17_1680259687729_rgb.png,SÍ,Dev:0.10 Ratio:0.56
00_17_1680262392265_rgb.png,SÍ,Dev:0.06 Ratio:0.52
00_17_1680262460001_rgb.png,SÍ,Dev:0.05 Ratio:0.53
00_17_1680259824116_rgb.png,NO,Dev:5.07 Ratio:0.06
00_17_1680262409426_rgb.png,SÍ,Dev:0.10 Ratio:0.52
00_17_1680259722956_rgb.png,NO,Dev:10.48 Ratio:0.03
00_17_1680259466434_rgb.png,NO,Dev:3.17 Ratio:0.06
00_17_1680259547436_rgb.png,NO,Dev:2.86 Ratio:0.07
00_17_1680262208331_rgb.png,NO,Dev:12.26 Ratio:0.02
00_17_1680259693750_rgb.png,SÍ,Dev:0.05 Ratio:0.55
00_17_1680259536598_rgb.png,NO,Dev:2.33 Ratio:0.10
00_17_1680262411232_rgb.png,SÍ,Dev:0.16 Ratio:0.51
00_17_1680259586871_rgb.png,NO,Dev:2.58 Ratio:0.07
00_17_1680259684118_rgb.png,SÍ,Dev:0.03 Ratio:0.56
00_17_1680259736505_rgb.png,NO,Dev:11.27 Ratio:0.02
00_17_1680262738764_rgb.png,SÍ,Dev:0.13 Ratio:0.47
00_17_1680259708202_rgb.png,SÍ,Dev:0.10 Ratio:0.56
00_17_1680262569278_rgb.png,NO,Dev:4.35 Ratio:0.05
00_17_1680259598913_rgb.png,NO,Dev:0.39 Ratio:0.47
00_17_1680259603730_rgb.png,SÍ,Dev:0.03 Ratio:0.55
00_17_1680262456690_rgb.png,SÍ,Dev:0.03 Ratio:0.53
00_17_1680259510103_rgb.png,NO,Dev:1.19 Ratio:0.12
00_17_1680262433509_rgb.png,SÍ,Dev:0.11 Ratio:0.53
00_17_1680259670267_rgb.png,SÍ,Dev:0.07 Ratio:0.55
00_17_1680259519134_rgb.png,NO,Dev:3.39 Ratio:0.05
00_17_1680262501544_rgb.png,SÍ,Dev:0.09 Ratio:0.58
00_17_1680259787386_rgb.png,NO,Dev:2.28 Ratio:0.15
00_17_1680262578611_rgb.png,NO,Dev:3.76 Ratio:0.06
00_17_1680259573326_rgb.png,NO,Dev:15.81 Ratio:0.01
00_17_1680262670731_rgb.png,NO,Dev:3.25 Ratio:0.08
00_17_1680262577407_rgb.png,NO,Dev:2.30 Ratio:0.11
00_17_1680259562790_rgb.png,NO,Dev:8.98 Ratio:0.04
00_17_1680259540211_rgb.png,NO,Dev:1.02 Ratio:0.30
00_17_1680262660194_rgb.png,NO,Dev:5.16 Ratio:0.12
00_17_1680262487696_rgb.png,SÍ,Dev:0.10 Ratio:0.58
00_17_1680259607946_rgb.png,SÍ,Dev:0.01 Ratio:0.55
00_17_1680262635806_rgb.png,NO,Dev:2.10 Ratio:0.10
00_17_1680259698266_rgb.png,SÍ,Dev:0.02 Ratio:0.56
00_17_1680259518532_rgb.png,NO,Dev:0.90 Ratio:0.13
00_17_1680259762999_rgb.png,NO,Dev:3.15 Ratio:0.05
00_17_1680259814481_rgb.png,NO,Dev:8.58 Ratio:0.04
00_17_1680262683975_rgb.png,NO,Dev:2.42 Ratio:0.09
00_17_1680259464628_rgb.png,NO,Dev:1.83 Ratio:0.11
00_17_1680262698125_rgb.png,NO,Dev:14.77 Ratio:0.02
00_17_1680259584764_rgb.png,NO,Dev:1.88 Ratio:0.15
00_17_1680262300446_rgb.png,NO,Dev:3.08 Ratio:0.07
00_17_1680262613832_rgb.png,NO,Dev:3.20 Ratio:0.08
00_17_1680262270944_rgb.png,NO,Dev:35.83 Ratio:0.01
00_17_1680259484505_rgb.png,NO,Dev:2.16 Ratio:0.09
00_17_1680262370287_rgb.png,SÍ,Dev:0.07 Ratio:0.53
00_17_1680262579213_rgb.png,NO,Dev:2.46 Ratio:0.09
00_17_1680259588978_rgb.png,NO,Dev:1.04 Ratio:0.25
00_17_1680262494017_rgb.png,SÍ,Dev:0.15 Ratio:0.54
00_17_1680262671333_rgb.png,NO,Dev:2.39 Ratio:0.12
00_17_1680259531479_rgb.png,NO,Dev:2.48 Ratio:0.07
00_17_1680262298941_rgb.png,NO,Dev:3.68 Ratio:0.06
00_17_1680262709865_rgb.png,NO,Dev:6.82 Ratio:0.04
00_17_1680259556769_rgb.png,NO,Dev:2.23 Ratio:0.09
00_17_1680262248067_rgb.png,NO,Dev:10.97 Ratio:0.02
00_17_1680262558742_rgb.png,NO,Dev:3.15 Ratio:0.07
00_17_1680262570783_rgb.png,NO,Dev:2.38 Ratio:0.10
00_17_1680259717235_rgb.png,NO,Dev:6.45 Ratio:0.04
00_17_1680262669527_rgb.png,NO,Dev:24.75 Ratio:0.01
00_17_1680262398286_rgb.png,SÍ,Dev:0.09 Ratio:0.54
00_17_1680259627815_rgb.png,SÍ,Dev:0.02 Ratio:0.53
00_17_1680259815083_rgb.png,NO,Dev:33.15 Ratio:0.01
00_17_1680262559344_rgb.png,NO,Dev:9.94 Ratio:0.02
00_17_1680259485107_rgb.png,NO,Dev:2.17 Ratio:0.09
00_17_1680262502447_rgb.png,SÍ,Dev:0.10 Ratio:0.57
00_17_1680262551819_rgb.png,NO,Dev:2.66 Ratio:0.07
00_17_1680259705191_rgb.png,SÍ,Dev:0.07 Ratio:0.55
00_17_1680259716633_rgb.png,NO,Dev:6.10 Ratio:0.04
00_17_1680259499564_rgb.png,NO,Dev:6.46 Ratio:0.03
00_17_1680259585366_rgb.png,NO,Dev:1.70 Ratio:0.17
00_17_1680262509071_rgb.png,SÍ,Dev:0.11 Ratio:0.53
00_17_1680259622395_rgb.png,SÍ,Dev:0.00 Ratio:0.55
00_17_1680262503049_rgb.png,SÍ,Dev:0.13 Ratio:0.56
00_17_1680259733495_rgb.png,NO,Dev:12.41 Ratio:0.02
00_17_1680259677493_rgb.png,SÍ,Dev:0.06 Ratio:0.54
00_17_1680259673579_rgb.png,SÍ,Dev:0.06 Ratio:0.54
00_17_1680262261612_rgb.png,NO,Dev:3.90 Ratio:0.05
00_17_1680262709564_rgb.png,NO,Dev:22.79 Ratio:0.01
00_17_1680262711370_rgb.png,NO,Dev:3.59 Ratio:0.07
00_17_1680259727775_rgb.png,NO,Dev:9.10 Ratio:0.03
00_17_1680259502274_rgb.png,NO,Dev:1.16 Ratio:0.16
00_17_1680259513715_rgb.png,NO,Dev:4.56 Ratio:0.02
00_17_1680262465419_rgb.png,SÍ,Dev:0.08 Ratio:0.53
00_17_1680259627514_rgb.png,SÍ,Dev:0.09 Ratio:0.49
00_17_1680262592157_rgb.png,NO,Dev:1.22 Ratio:0.17
00_17_1680262492211_rgb.png,SÍ,Dev:0.06 Ratio:0.59
00_17_1680259714826_rgb.png,SÍ,Dev:0.07 Ratio:0.54
00_17_1680262236327_rgb.png,NO,Dev:8.10 Ratio:0.02
00_17_1680262742678_rgb.png,NO,Dev:1.73 Ratio:0.14
00_17_1680262551518_rgb.png,NO,Dev:2.88 Ratio:0.07
00_17_1680259673880_rgb.png,SÍ,Dev:0.05 Ratio:0.53
00_17_1680262714079_rgb.png,NO,Dev:2.13 Ratio:0.11
00_17_1680262180335_rgb.png,NO,Dev:1.90 Ratio:0.09
00_17_1680262289006_rgb.png,NO,Dev:4.69 Ratio:0.05
00_17_1680259499865_rgb.png,NO,Dev:2.65 Ratio:0.08
00_17_1680262625271_rgb.png,NO,Dev:1.61 Ratio:0.13
00_17_1680262490105_rgb.png,SÍ,Dev:0.00 Ratio:0.50
00_17_1680262606306_rgb.png,NO,Dev:2.39 Ratio:0.09
00_17_1680259586269_rgb.png,NO,Dev:2.60 Ratio:0.08
00_17_1680262730034_rgb.png,NO,Dev:14.73 Ratio:0.02
00_17_1680262580416_rgb.png,NO,Dev:13.90 Ratio:0.01
00_17_1680262501845_rgb.png,SÍ,Dev:0.10 Ratio:0.58
00_17_1680262637613_rgb.png,NO,Dev:2.35 Ratio:0.10
00_17_1680262330850_rgb.png,NO,Dev:21.27 Ratio:0.01
00_17_1680262274856_rgb.png,NO,Dev:4.07 Ratio:0.05
00_17_1680259624202_rgb.png,SÍ,Dev:0.01 Ratio:0.55
00_17_1680262281781_rgb.png,NO,Dev:3.19 Ratio:0.14
00_17_1680262513585_rgb.png,SÍ,Dev:0.12 Ratio:0.54
00_17_1680262301048_rgb.png,NO,Dev:5.34 Ratio:0.04
00_17_1680262463613_rgb.png,SÍ,Dev:0.06 Ratio:0.93
00_17_1680262560247_rgb.png,NO,Dev:7.40 Ratio:0.03
00_17_1680259526662_rgb.png,NO,Dev:8.42 Ratio:0.02
00_17_1680262290210_rgb.png,NO,Dev:23.81 Ratio:0.01
00_17_1680259740119_rgb.png,NO,Dev:9.40 Ratio:0.03
00_17_1680259518833_rgb.png,NO,Dev:1.01 Ratio:0.14
00_17_1680262712273_rgb.png,NO,Dev:13.29 Ratio:0.02
00_17_1680259527264_rgb.png,NO,Dev:2.95 Ratio:0.04
00_17_1680262475954_rgb.png,NO,Dev:0.27 Ratio:0.62
00_17_1680259702180_rgb.png,SÍ,Dev:0.01 Ratio:0.56
00_17_1680262415145_rgb.png,SÍ,Dev:0.16 Ratio:0.52
00_17_1680262382029_rgb.png,SÍ,Dev:0.06 Ratio:0.52
00_17_1680259664848_rgb.png,SÍ,Dev:0.07 Ratio:1.02
00_17_1680259754268_rgb.png,NO,Dev:10.83 Ratio:0.02
00_17_1680259615772_rgb.png,SÍ,Dev:0.01 Ratio:0.54
00_17_1680262267633_rgb.png,NO,Dev:3.51 Ratio:0.05
00_17_1680262260709_rgb.png,NO,Dev:14.19 Ratio:0.01
00_17_1680259770225_rgb.png,NO,Dev:2.92 Ratio:0.06
00_17_1680259504382_rgb.png,NO,Dev:5.98 Ratio:0.03
00_17_1680262469332_rgb.png,SÍ,Dev:0.09 Ratio:0.53
00_17_1680262375706_rgb.png,SÍ,Dev:0.12 Ratio:0.55
00_17_1680262305865_rgb.png,NO,Dev:7.28 Ratio:0.03
00_17_1680259521241_rgb.png,NO,Dev:2.27 Ratio:0.07
00_17_1680259786484_rgb.png,NO,Dev:3.51 Ratio:0.09
00_17_1680262564763_rgb.png,NO,Dev:7.05 Ratio:0.04
00_17_1680259616675_rgb.png,SÍ,Dev:0.02 Ratio:0.52
00_17_1680262436219_rgb.png,NO,Dev:0.19 Ratio:0.50
00_17_1680262230306_rgb.png,NO,Dev:68.59 Ratio:0.00
00_17_1680262652063_rgb.png,NO,Dev:10.74 Ratio:0.03
00_17_1680262320615_rgb.png,NO,Dev:5.55 Ratio:0.04
00_17_1680259747042_rgb.png,NO,Dev:11.26 Ratio:0.02
00_17_1680262565365_rgb.png,NO,Dev:5.63 Ratio:0.05
00_17_1680259830738_rgb.png,NO,Dev:1.42 Ratio:0.22
00_17_1680259773537_rgb.png,NO,Dev:6.29 Ratio:0.04
00_17_1680262615938_rgb.png,NO,Dev:4.93 Ratio:0.05
00_17_1680259580248_rgb.png,NO,Dev:5.55 Ratio:0.04
00_17_1680262706854_rgb.png,NO,Dev:14.63 Ratio:0.02
00_17_1680259706396_rgb.png,NO,Dev:0.26 Ratio:0.82
00_17_1680259489624_rgb.png,NO,Dev:27.48 Ratio:0.01
00_17_1680262557539_rgb.png,NO,Dev:5.43 Ratio:0.04
00_17_1680262410931_rgb.png,SÍ,Dev:0.15 Ratio:0.48
00_17_1680262307069_rgb.png,NO,Dev:4.95 Ratio:0.04
00_17_1680262177024_rgb.png,NO,Dev:3.93 Ratio:0.04
00_17_1680259598612_rgb.png,NO,Dev:0.67 Ratio:0.35
00_17_1680259490227_rgb.png,NO,Dev:23.52 Ratio:0.01
00_17_1680262323024_rgb.png,NO,Dev:2.61 Ratio:0.07
00_17_1680262380825_rgb.png,SÍ,Dev:0.12 Ratio:0.53
00_17_1680259617277_rgb.png,SÍ,Dev:0.06 Ratio:0.52
00_17_1680262456991_rgb.png,SÍ,Dev:0.05 Ratio:0.52
00_17_1680259469747_rgb.png,NO,Dev:1.81 Ratio:0.11
00_17_1680262209836_rgb.png,NO,Dev:4.58 Ratio:0.04
00_17_1680262467526_rgb.png,SÍ,Dev:0.03 Ratio:0.97
00_17_1680262523520_rgb.png,NO,Dev:0.26 Ratio:0.58
00_17_1680262176422_rgb.png,NO,Dev:11.88 Ratio:0.02
00_17_1680262194786_rgb.png,NO,Dev:7.73 Ratio:0.03
00_17_1680259599214_rgb.png,SÍ,Dev:0.17 Ratio:0.53
00_17_1680262321217_rgb.png,NO,Dev:8.70 Ratio:0.03
00_17_1680262322422_rgb.png,NO,Dev:1.20 Ratio:0.16
00_17_1680262296231_rgb.png,NO,Dev:14.09 Ratio:0.02
00_17_1680262521713_rgb.png,SÍ,Dev:0.05 Ratio:0.50
00_17_1680259474568_rgb.png,NO,Dev:1.68 Ratio:0.12
00_17_1680259590784_rgb.png,NO,Dev:1.66 Ratio:0.15
00_17_1680262695415_rgb.png,NO,Dev:13.27 Ratio:0.02
00_17_1680259746440_rgb.png,NO,Dev:3.19 Ratio:0.06
00_17_1680259544124_rgb.png,NO,Dev:1.31 Ratio:0.25
00_17_1680262256194_rgb.png,NO,Dev:68.74 Ratio:0.00
00_17_1680262507565_rgb.png,SÍ,Dev:0.09 Ratio:0.51
00_17_1680262380524_rgb.png,SÍ,Dev:0.11 Ratio:0.54
00_17_1680259703686_rgb.png,SÍ,Dev:0.01 Ratio:0.60
00_17_1680259816288_rgb.png,NO,Dev:33.97 Ratio:0.01
00_17_1680262237230_rgb.png,NO,Dev:12.78 Ratio:0.02
00_17_1680262523821_rgb.png,SÍ,Dev:0.13 Ratio:0.58
00_17_1680262467827_rgb.png,SÍ,Dev:0.04 Ratio:0.79
00_17_1680262444950_rgb.png,SÍ,Dev:0.15 Ratio:0.50
00_17_1680262195388_rgb.png,NO,Dev:27.24 Ratio:0.01
00_17_1680262288704_rgb.png,NO,Dev:2.89 Ratio:0.08
00_17_1680262494920_rgb.png,SÍ,Dev:0.09 Ratio:0.54
00_17_1680262434714_rgb.png,SÍ,Dev:0.14 Ratio:0.49
00_17_1680259475773_rgb.png,NO,Dev:1.30 Ratio:0.15
00_17_1680262226093_rgb.png,NO,Dev:10.48 Ratio:0.02
00_17_1680262553926_rgb.png,NO,Dev:4.26 Ratio:0.06
00_17_1680262617444_rgb.png,NO,Dev:2.69 Ratio:0.07
00_17_1680259474869_rgb.png,NO,Dev:1.57 Ratio:0.13
00_17_1680262278469_rgb.png,NO,Dev:5.53 Ratio:0.04
00_17_1680262554227_rgb.png,NO,Dev:1.81 Ratio:0.13
00_17_1680262612929_rgb.png,NO,Dev:2.62 Ratio:0.09
00_17_1680262679159_rgb.png,NO,Dev:2.57 Ratio:0.10
00_17_1680262568977_rgb.png,NO,Dev:10.09 Ratio:0.02
00_17_1680262693006_rgb.png,NO,Dev:25.41 Ratio:0.01
00_17_1680262627979_rgb.png,NO,Dev:1.78 Ratio:0.12
00_17_1680262381126_rgb.png,SÍ,Dev:0.07 Ratio:0.52
00_17_1680259679902_rgb.png,SÍ,Dev:0.03 Ratio:0.53
00_17_1680262305564_rgb.png,NO,Dev:5.57 Ratio:0.04
00_17_1680259785882_rgb.png,NO,Dev:3.85 Ratio:0.08
00_17_1680259557672_rgb.png,NO,Dev:1.45 Ratio:0.15
00_17_1680259781968_rgb.png,NO,Dev:12.42 Ratio:0.02
00_17_1680259571219_rgb.png,NO,Dev:3.64 Ratio:0.05
00_17_1680259496854_rgb.png,NO,Dev:0.64 Ratio:0.24
00_17_1680262376609_rgb.png,SÍ,Dev:0.09 Ratio:0.54
00_17_1680259783775_rgb.png,NO,Dev:1.27 Ratio:0.22
00_17_1680259655212_rgb.png,SÍ,Dev:0.03 Ratio:0.59
00_17_1680259733795_rgb.png,NO,Dev:20.53 Ratio:0.01
00_17_1680262175820_rgb.png,NO,Dev:10.21 Ratio:0.02
00_17_1680262483480_rgb.png,SÍ,Dev:0.08 Ratio:0.52
00_17_1680262265826_rgb.png,NO,Dev:569.27 Ratio:0.00
00_17_1680262266428_rgb.png,NO,Dev:18.15 Ratio:0.01
00_17_1680262325433_rgb.png,NO,Dev:92.25 Ratio:0.00
00_17_1680262435316_rgb.png,SÍ,Dev:0.14 Ratio:0.49
00_17_1680262680062_rgb.png,NO,Dev:5.01 Ratio:0.05
00_17_1680262319712_rgb.png,NO,Dev:4.56 Ratio:0.05
00_17_1680262629485_rgb.png,NO,Dev:1.67 Ratio:0.12
00_17_1680262199300_rgb.png,NO,Dev:13.17 Ratio:0.02
00_17_1680262717992_rgb.png,NO,Dev:1.35 Ratio:0.16
00_17_1680262205622_rgb.png,NO,Dev:7.23 Ratio:0.02
00_17_1680259728076_rgb.png,NO,Dev:69.78 Ratio:0.00
00_17_1680262692404_rgb.png,NO,Dev:12.09 Ratio:0.02
00_17_1680262631291_rgb.png,NO,Dev:1.53 Ratio:0.13
00_17_1680262729733_rgb.png,NO,Dev:2.89 Ratio:0.08
00_17_1680259800032_rgb.png,NO,Dev:5.90 Ratio:0.05
00_17_1680262605101_rgb.png,NO,Dev:1.99 Ratio:0.09
00_17_1680259739517_rgb.png,NO,Dev:3.50 Ratio:0.07
00_17_1680259548339_rgb.png,NO,Dev:25.65 Ratio:0.01
00_17_1680262742979_rgb.png,NO,Dev:1.37 Ratio:0.17
00_17_1680259495347_rgb.png,NO,Dev:3.43 Ratio:0.06
00_17_1680262348613_rgb.png,SÍ,Dev:0.14 Ratio:0.49
00_17_1680262452476_rgb.png,SÍ,Dev:0.01 Ratio:0.45
00_17_1680259491130_rgb.png,NO,Dev:17.92 Ratio:0.01
00_17_1680262644538_rgb.png,NO,Dev:3.96 Ratio:0.06
00_17_1680262328141_rgb.png,NO,Dev:5.05 Ratio:0.03
00_17_1680262251075_rgb.png,NO,Dev:7.18 Ratio:0.02
